perf/max_memory_allocated_gb,_timestamp,timing_per_token_ms/ref,critic/score/min,val/openai/gsm8k/1_length/mean,timing_s/ref,timing_s/adv,critic/score/max,actor/pg_loss,prompt_length/clip_ratio,difficulty/1_verification/unknown,perf/max_memory_reserved_gb,val/openai/gsm8k/reward/mean,val/openai/gsm8k/0_length/mean,timing_s/step,actor/ppo_kl,global_seqlen/mean,difficulty/0_verification/unknown,difficulty/zero_advantage_ratio/unknown,val/openai/gsm8k/1_length/unknown,difficulty/reward/unknown,perf/mfu/actor,critic/advantages/min,steps/compute_matched_steps,global_seqlen/balanced_min,response_length/clip_ratio,global_seqlen/min,critic/returns/min,val/generations,timing_s/save_checkpoint,perf/throughput,perf/time_per_step,perf/cpu_memory_used_gb,difficulty/length/unknown,prompt_length/max,perf/total_num_tokens,timing_per_token_ms/adv,val/openai/gsm8k/test_score/,difficulty/verification/unknown,val/openai/gsm8k/length/unknown,critic/returns/mean,timing_s/old_log_prob,prompt_length/mean,global_seqlen/minmax_diff,actor/lr,timing_s/gen,critic/rewards/max,critic/advantages/mean,timing_per_token_ms/update_actor,actor/entropy,prompt_length/min,_step,actor/pg_clipfrac_lower,response_length/mean,val/openai/gsm8k/reward/unknown,critic/returns/max,response_length/max,actor/kl_coef,response_length/min,timing_s/testing,difficulty/1_length/unknown,critic/rewards/mean,critic/score/under_2k,steps/steps,difficulty/0_length/unknown,global_seqlen/max,val/openai/gsm8k/0_length/unknown,val/openai/gsm8k/length/mean,critic/advantages/max,global_seqlen/balanced_max,actor/pg_clipfrac,critic/score/mean,critic/score/under_4k,critic/score/under_16k,actor/grad_norm,critic/rewards/min,_runtime,actor/kl_loss,timing_s/update_actor,timing_per_token_ms/gen,critic/score/under_8k,val/openai/gsm8k/test_score/unknown
,1779647457.2094748,,,922.7208077260755,,,,,,,,0.8635329795299469,992.2708333333334,,,,,,922.7208077260755,,,,,,,,,"{'_latest_artifact_path': 'wandb-client-artifact://re3ik3hd3yus49gvo1rs4oo0voz5su38zvk0deje1u03k9t6x6dygmj8kpus56czfq4b8v8itdj02wq07hv71abjzd1j7gy4irfg9gzgpo3z74655hux0uz9d5ev6e9y:latest/val/generations.table.json', 'ncols': 10, 'path': 'media/table/val/generations_0_b47200622295a0df82f8.table.json', 'log_mode': 'IMMUTABLE', 'sha256': 'b47200622295a0df82f849788ad8680cb9e74a0426bc2063b720688a00b9ac32', 'artifact_path': 'wandb-client-artifact://koxy1g735jhgz18fh1etuhvsc1qmui97mx93ttc9dcjx6rmtcu6thinseqi54zzx0vxqi9z8d2uou86e0f4y2oum3y7j5jc0lulfsqjzcl2sd836i9ho3ka2svz4f1xy/val/generations.table.json', '_type': 'table-file', 'nrows': 1, 'size': 11081}",,,,,,,,,0.8635329795299469,,932.2120924943139,,,,,,,,,,,,200,,,0.8635329795299469,,,,,,,,,,,,992.2708333333334,932.2120924943139,,,,,,,,,645.428260822,,,,,0.8635329795299469
80.0085654258728,1779647569.4959683,0.024861337982799832,0.0,,12.973938949000058,0.16097207799998614,1.0,-0.0021089330230924215,0.0,2.889596602972399,86.55078125,,,110.62520918000007,4.3414883403977114e-05,521852.0,5.487804878048781,0.84375,,0.919921875,0.0,-2.4748666286468506,0.0,521852.0,0.708984375,521852.0,-2.4748666286468506,,,4717.297294786455,110.62520918000007,36.351806640625,934.7578125,156.0,521852.0,0.00030846308531918274,,3.09765625,,0.0020841392688453197,9.93709517600007,84.484375,0.0,1e-06,59.143550301999994,1.0,0.0020841392688453197,0.05435401524953434,0.1353185727740779,45.0,201,0.0,934.7578125,,2.4748666286468506,1024.0,0.001,366.0,,928.9808917197453,0.919921875,0.919921875,201.0,1001.1219512195122,521852.0,,,2.4748666286468506,521852.0,0.0004181834519840777,0.919921875,0.919921875,0.919921875,0.30865710973739624,0.0,746.573927326,0.16415540874004364,28.364751565999995,0.12357719308560873,0.919921875,
80.0085654258728,1779647670.6421888,0.016546114529827866,0.0,,8.478361454000037,0.15366196599995874,1.0,-0.00039411359148289193,0.0,2.7932584269662923,105.806640625,,,100.96064913099997,8.6618680915862e-05,512408.0,4.208955223880597,0.828125,,0.869140625,0.0,-2.4748666286468506,478596.0,512408.0,0.625,512408.0,-2.4748666286468506,,,5075.323944630474,100.96064913099997,36.39840316772461,916.59375,173.0,512408.0,0.0002998820588280408,,2.978515625,,0.0004143162223044783,6.656383344000005,84.203125,0.0,1e-06,60.33134819899999,1.0,0.0004143162223044783,0.049412261397167846,0.12827166030183434,50.0,202,0.0,916.59375,,2.4748666286468506,1024.0,0.001,329.0,,906.7550561797752,0.869140625,0.869140625,202.0,981.9402985074627,512408.0,,,2.4748666286468506,512408.0,0.0005892634203519265,0.869140625,0.869140625,0.869140625,0.3026731014251709,0.0,847.217122039,0.16444386541843414,25.31923803799998,0.12855713280957007,0.869140625,
80.0814700126648,1779647771.2858746,0.01650390677858484,0.0,,8.446749001000057,0.15148885899998277,1.0,-0.0005797354024252854,0.0,2.7833698030634575,105.806640625,,,100.45826055400005,0.00015898099179167957,511803.0,4.9818181818181815,0.859375,,0.892578125,0.0,-2.4748666286468506,947892.0,511803.0,0.62890625,511803.0,-2.4748666286468506,,,5094.683077106306,100.45826055400005,36.44169235229492,919.146484375,196.0,511803.0,0.00029599056472897337,,3.01953125,,0.0005702004418708384,6.6130133609999575,80.46875,0.0,1e-06,60.08270608200007,1.0,0.0005702004418708384,0.04912689392989105,0.13613060023635626,48.0,203,0.0,919.146484375,,2.4748666286468506,1024.0,0.001,314.0,,913.5382932166302,0.892578125,0.892578125,203.0,965.7454545454545,511803.0,,,2.4748666286468506,511803.0,0.0005350136607376044,0.892578125,0.892578125,0.892578125,0.3095107078552246,0.0,947.435406406,0.16261933743953705,25.143291694000027,0.12767174472325946,0.892578125,
80.0814700126648,1779647871.5034308,0.017440818040772618,0.0,,8.925565362999919,0.153048076999994,1.0,0.0031926317315082997,0.0,3.0228690228690227,105.806640625,,,100.04406432099995,-3.753623806801443e-05,511763.0,5.129032258064516,0.84375,,0.939453125,0.0,-2.4748666286468506,1418495.0,511763.0,0.626953125,511763.0,-2.4748666286468506,,,5115.375944323539,100.04406432099995,36.416786193847656,916.083984375,138.0,511763.0,0.00029906045767277823,,3.150390625,,-0.003246823325753212,6.615315375000023,83.453125,0.0,1e-06,59.48380714000007,1.0,-0.003246823325753212,0.0485489612222845,0.13295244215987623,49.0,204,2.1501307401194936e-06,916.083984375,,2.4748666286468506,1024.0,0.001,262.0,,910.049896049896,0.939453125,0.939453125,204.0,1009.7096774193549,511763.0,,,2.4748666286468506,511763.0,0.0005073187039670302,0.939453125,0.939453125,0.939453125,0.3077082633972168,0.0,1046.656262604,0.1693185716867447,24.845562041999983,0.12682168098329563,0.939453125,
80.0814700126648,1779647970.7247398,0.016337172018819374,0.0,,8.198368673999994,0.1538767879999341,1.0,0.0006291257595876232,0.0,2.908695652173913,105.806640625,,,99.0477879099999,1.0686887208066764e-05,501823.0,4.153846153846154,0.84375,,0.8984375,0.0,-2.4748666286468506,1887530.0,501823.0,0.583984375,501823.0,-2.4748666286468506,,,5066.473573907407,99.0477879099999,36.417755126953125,901.638671875,125.0,501823.0,0.0003066355826654699,,3.03515625,,-0.0005651035462506115,6.471684335999953,78.484375,0.0,1e-06,59.39076541899999,1.0,-0.0005651035462506115,0.04944069912499048,0.1360457413829863,43.0,205,0.0,901.638671875,,1.6201815605163574,1024.0,0.001,215.0,,895.2021739130435,0.8984375,0.8984375,205.0,958.5769230769231,501823.0,,,1.6201815605163574,501823.0,0.0003746293427866476,0.8984375,0.8984375,0.8984375,0.26546967029571533,0.0,1146.618794341,0.14463266730308533,24.810479957000098,0.1286519670543433,0.8984375,
80.0814700126648,1779648070.687304,0.016560745481924877,0.0,,8.424103451000065,0.15240089600001738,1.0,0.001446102400223026,0.0,2.866952789699571,105.806640625,,,99.78983590799999,0.0001809360301479046,508679.0,4.3478260869565215,0.859375,,0.91015625,0.0,-2.4748666286468506,2349169.0,508679.0,0.6328125,508679.0,-2.4748666286468506,,,5097.503121149236,99.78983590799999,36.46518325805664,911.982421875,142.0,508679.0,0.00029960131241906467,,3.0,,-0.0013392005348578095,6.578431566000063,81.53125,0.0,1e-06,59.43265191399996,1.0,-0.0013392005348578095,0.04950041195134845,0.13339001825079322,57.0,206,0.0,911.982421875,,2.4748666286468506,1024.0,0.001,303.0,,902.3304721030042,0.91015625,0.91015625,206.0,1009.7608695652174,508679.0,,,2.4748666286468506,508679.0,0.0006543104727825266,0.91015625,0.91015625,0.91015625,0.3402165174484253,0.0,1247.917461717,0.15120775997638702,25.17982005099998,0.12728249523809515,0.91015625,
80.10635709762573,1779648171.9858475,0.01632759739671071,0.0,,8.464569370000163,0.15525321199993414,1.0,0.0022033694258425385,0.0,2.9161290322580644,105.806640625,,,101.12136285799988,5.904988221061558e-05,518421.0,4.468085106382978,0.890625,,0.908203125,0.0,-2.4748666286468506,2816104.0,518421.0,0.662109375,518421.0,-2.4748666286468506,,,5126.720856482077,101.12136285799988,36.49283981323242,924.541015625,165.0,518421.0,0.0002994732312154294,,3.05859375,,-0.002114559756591916,6.659311926999862,88.0,0.0,1e-06,60.648783919999914,1.0,-0.002114559756591916,0.04855121425443803,0.13787445216439664,47.0,207,0.0,924.541015625,,2.4748666286468506,1024.0,0.001,319.0,,917.0881720430108,0.908203125,0.908203125,207.0,998.2765957446809,518421.0,,,2.4748666286468506,518421.0,0.00048530940557611757,0.908203125,0.908203125,0.908203125,0.2850280702114105,0.0,1348.520574437,0.1620933562517166,25.169969045000016,0.12812266204725722,0.908203125,
80.10635709762573,1779648272.588953,0.01655781429739462,0.0,,8.424483452000004,0.15559754099990641,1.0,0.0009543831130258695,0.0,2.958071278825996,105.806640625,,,100.43077568800004,0.00017866514783073696,508792.0,5.057142857142857,0.875,,0.931640625,0.0,-2.4748666286468506,3289469.0,508792.0,0.623046875,508792.0,-2.4748666286468506,,,5066.096487999076,100.43077568800004,36.42561340332031,912.609375,132.0,508792.0,0.00030581758557506094,,3.1015625,,-0.0008823256939649582,6.571378066000079,81.125,0.0,1e-06,60.06756955700007,1.0,-0.0008823256939649582,0.049507336107879205,0.14042617566883564,50.0,208,0.0,912.609375,,2.4748666286468506,1024.0,0.001,335.0,,905.6268343815514,0.931640625,0.931640625,208.0,1007.7714285714286,508792.0,,,2.4748666286468506,508792.0,0.0004547768237443961,0.931640625,0.931640625,0.931640625,0.26597869396209717,0.0,1447.513441311,0.1588381677865982,25.188936553000076,0.12855387529962176,0.931640625,
80.10635709762573,1779648371.5817094,0.017381164617369174,0.0,,8.825025616999937,0.15554552100002184,1.0,0.0026438848581165075,0.0,2.6774193548387095,105.806640625,,,98.81257712399997,4.024184042350498e-05,507735.0,4.25531914893617,0.890625,,0.908203125,0.0,-2.4748666286468506,3756725.0,507735.0,0.576171875,507735.0,-2.4748666286468506,,,5138.364110905062,98.81257712399997,36.42469024658203,907.091796875,148.0,507735.0,0.00030635177996400057,,2.822265625,,-0.0024806689471006393,6.574710496999842,84.578125,0.0,1e-06,58.07619722200002,1.0,-0.0024806689471006393,0.04954959647650832,0.13339749164879322,51.0,209,0.0,907.091796875,,2.4748666286468506,1024.0,0.001,296.0,,901.4021505376344,0.908203125,0.908203125,209.0,963.3829787234042,507735.0,,,2.4748666286468506,507735.0,3.0378815836229478e-05,0.908203125,0.908203125,0.908203125,0.14525200426578522,0.0,1547.047188532,0.16603556275367737,25.15806436699995,0.12504806359179302,0.908203125,
